Order_ID,Order_Date,Customer_Name,Country,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount,Gross_Sales,Net_Sales,Profit,Payment_Mode,Customer_Rating
ORD000186,2023-05-08,Gail Williams,UK,East,Nicole Adkins,Groceries,Rice,16,5885,0.09,94160,85685.6,7610.39,Credit Card,5
ORD000187,2025-05-11,James Pitts,Australia,West,Alexis Lee,Sports,Dumbbells,15,4353,0.08,65295,60071.4,13200.38,UPI,3
ORD000188,2025-03-10,Megan Moody,India,East,Sara Jones,Electronics,Headphones,2,3545,0.19,7090,5742.9,1257.09,Credit Card,4
ORD000189,2024-07-10,Amanda Hancock,Australia,North,Summer Arias,Clothing,Jacket,19,496,0.13,9424,8198.88,1048.14,Debit Card,1
ORD000190,2025-03-01,Michelle Gibbs,USA,East,Barbara Sheppard,Clothing,Shoes,15,2967,0.24,44505,33823.8,3102.41,UPI,3
ORD000191,2023-04-24,Robert Cruz,Canada,West,Kevin Kidd,Furniture,Wardrobe,7,3814,0.1,26698,24028.2,4082.14,UPI,4
ORD000192,2023-03-12,Sean Hanson,Canada,North,Sherry Young,Groceries,Bread,19,1672,0.28,31768,22872.96,5009.78,Credit Card,2
ORD000193,2024-12-30,Lauren Rogers PhD,Australia,South,Susan Jones,Electronics,Keyboard,3,8759,0.0,26277,26277.0,8446.49,UPI,2
ORD000194,2025-05-24,Arthur Johnson,UK,South,Nicole Adkins,Sports,Football,4,6717,0.23,26868,20688.36,6467.34,Cash,2
ORD000195,2024-02-04,Casey Porter,UK,West,Sara Jones,Groceries,Oil,2,8795,0.1,17590,15831.0,995.81,Debit Card,4
ORD000196,2024-02-02,Jeffery Johnson,Australia,South,Jessica Hodge,Groceries,Milk,18,7987,0.09,143766,130827.06,14752.64,Net Banking,4
ORD000197,2023-12-18,Emma Lucero,Canada,East,Gabrielle Mccullough,Clothing,T-Shirt,16,2417,0.15,38672,32871.2,8019.69,UPI,1
ORD000198,2023-09-19,Gerald Norris,Canada,South,Elizabeth Campbell,Electronics,Monitor,20,2226,0.03,44520,43184.4,6182.74,UPI,4
ORD000199,2023-02-19,David Taylor,USA,Central,Sara Jones,Electronics,Headphones,13,6908,0.1,89804,80823.6,7425.06,Net Banking,1
ORD000200,2023-01-12,Sandra Smith,India,Central,Kristi Miller,Clothing,Shoes,13,6904,0.04,89752,86161.92,15933.22,Debit Card,4
ORD000201,2024-05-24,Shirley Shaffer,USA,South,Samantha Anderson,Sports,Tennis Racket,11,5101,0.06,56111,52744.34,4233.42,Cash,4
ORD000202,2024-11-03,Kelly Jackson,Australia,East,Elizabeth Campbell,Clothing,Kurta,1,1563,0.1,1563,1406.7,296.14,Credit Card,5
ORD000203,2024-07-09,Stephen Harvey,UK,Central,Mitchell Boyer,Sports,Yoga Mat,14,8660,0.3,121240,84868.0,25326.22,Credit Card,2
ORD000204,2023-06-10,Lonnie Beltran,Australia,Central,Cassandra Ferguson,Furniture,Sofa,4,5290,0.04,21160,20313.6,6502.94,Cash,3
ORD000205,2025-02-16,Jamie Byrd,Canada,West,Mark Green,Groceries,Snacks,3,4701,0.15,14103,11987.55,1502.65,Credit Card,2
ORD000206,2023-07-24,Brian Lawrence,USA,South,Jorge Smith,Clothing,T-Shirt,1,3375,0.08,3375,3105.0,683.68,UPI,4
ORD000207,2023-05-07,Heather Warner,Australia,East,Alexis Lee,Groceries,Bread,15,858,0.14,12870,11068.2,2066.65,UPI,2
ORD000208,2023-01-09,Luis Mccarthy,USA,East,Mitchell Boyer,Clothing,Kurta,13,9897,0.03,128661,124801.17,27122.51,Net Banking,4
ORD000209,2023-05-15,Eric Davis,Australia,East,Cindy Spencer,Electronics,Laptop,8,4602,0.07,36816,34238.88,8265.86,Debit Card,1
ORD000210,2023-06-05,Aaron Burke,UK,Central,Barbara Sheppard,Clothing,T-Shirt,20,6417,0.27,128340,93688.2,27629.07,Net Banking,4
ORD000211,2023-12-26,Andre Mcdaniel,India,Central,Nicole Adkins,Electronics,Headphones,19,7994,0.18,151886,124546.52,38960.32,UPI,2
ORD000212,2024-05-28,Brian Mosley,Canada,West,Lisa Jordan,Electronics,Monitor,3,8623,0.13,25869,22506.03,3362.77,Debit Card,1
ORD000213,2024-05-28,Vanessa Jimenez,Canada,South,Lauren Raymond,Sports,Tennis Racket,14,974,0.13,13636,11863.32,2905.86,Cash,4
ORD000214,2023-03-31,Eric Warren,USA,Central,Kelsey Perez,Sports,Dumbbells,1,7236,0.11,7236,6440.04,1596.96,Net Banking,4
ORD000215,2024-07-28,Timothy Wilson,India,East,Kristi Miller,Groceries,Bread,9,7847,0.26,70623,52261.02,8499.54,Debit Card,4
ORD000216,2024-02-22,Justin Best,India,North,Sydney Kelley,Sports,Tennis Racket,14,9611,0.21,134554,106297.66,23924.41,Credit Card,5
ORD000217,2024-11-12,Adam Pierce,USA,South,Nicole Adkins,Furniture,Sofa,15,9106,0.16,136590,114735.6,33733.76,Net Banking,3
ORD000218,2024-04-12,Kelly Pena,India,South,Gabrielle Mccullough,Furniture,Wardrobe,15,9616,0.22,144240,112507.2,10367.3,Debit Card,5
ORD000219,2025-09-16,Linda Hodges,India,North,Lisa Jordan,Groceries,Bread,1,7110,0.02,7110,6967.8,1551.66,UPI,4
ORD000220,2023-03-27,Jonathan Mendoza,USA,Central,Diane Webb,Electronics,Headphones,18,7487,0.08,134766,123984.72,28808.41,Cash,5
ORD000221,2023-04-19,Wayne Rhodes,UK,Central,Samantha Anderson,Furniture,Sofa,5,1051,0.19,5255,4256.55,1173.47,Cash,4
ORD000222,2025-04-01,Colleen Wright,USA,South,Lance Arnold Jr.,Furniture,Sofa,18,3676,0.3,66168,46317.6,14896.48,Debit Card,1
ORD000223,2025-06-09,Diana Boyd,Australia,Central,Jennifer Barry,Groceries,Milk,14,6388,0.17,89432,74228.56,12980.97,Cash,3
ORD000224,2023-04-11,Shane Carpenter,Canada,North,Kristi Miller,Sports,Tennis Racket,15,6404,0.12,96060,84532.8,6880.22,Credit Card,1
ORD000225,2023-01-31,Justin Combs,Canada,West,Gina Harris,Groceries,Bread,7,4421,0.21,30947,24448.13,1708.92,Credit Card,1
ORD000226,2025-06-30,Ashley Yang,Australia,East,Kristi Miller,Furniture,Sofa,8,9692,0.16,77536,65130.24,14323.83,Credit Card,2
ORD000227,2025-06-24,Monica Kennedy,Canada,North,Samantha Anderson,Groceries,Milk,16,6156,0.25,98496,73872.0,6161.58,UPI,3
ORD000228,2025-09-22,Charles Hays,Australia,East,Gabrielle Mccullough,Sports,Football,13,2395,0.08,31135,28644.2,6252.5,Cash,2
ORD000229,2025-08-26,Michael Lopez,Australia,West,Kevin Ross,Groceries,Milk,3,3403,0.21,10209,8065.11,2707.69,UPI,1
ORD000230,2024-03-02,Erik Dickson,UK,North,Kelsey Perez,Sports,Football,17,6545,0.19,111265,90124.65,15114.72,Debit Card,2
ORD000231,2023-10-07,Sarah Rubio,USA,South,Mark Green,Electronics,Mobile,18,8946,0.11,161028,143314.92,18464.07,Credit Card,5
ORD000232,2023-07-09,Michael Mcbride,India,North,Lance Arnold Jr.,Electronics,Laptop,6,7731,0.29,46386,32934.06,9134.05,Cash,4
ORD000233,2023-05-08,Maxwell Villanueva,UK,South,Christina Becker,Clothing,Jeans,11,7767,0.17,85437,70912.71,11480.85,Net Banking,1
ORD000234,2024-04-05,Erika Gomez,USA,East,Mark Green,Sports,Cricket Bat,16,2367,0.14,37872,32569.92,4536.33,Debit Card,2
ORD000235,2024-07-15,Cheyenne Anderson,UK,North,Michael Holland,Electronics,Headphones,9,243,0.04,2187,2099.52,670.36,Debit Card,2
ORD000236,2023-12-04,Walter Garner,Canada,West,Katherine Stevenson,Sports,Yoga Mat,17,9183,0.17,156111,129572.13,7951.29,UPI,4
ORD000237,2023-06-07,Patrick Parker,Australia,Central,Julie Lopez,Furniture,Bed,18,707,0.14,12726,10944.36,824.11,Cash,2
ORD000238,2024-07-25,Robert Weeks,Australia,North,Denise Hester,Electronics,Headphones,6,4488,0.24,26928,20465.28,4860.6,UPI,5
ORD000239,2024-06-03,Pamela Monroe,UK,North,Diane Webb,Groceries,Bread,11,541,0.28,5951,4284.72,886.81,Credit Card,2
ORD000240,2025-06-23,Raymond Adams,UK,South,Nicole Adkins,Groceries,Oil,18,6838,0.19,123084,99698.04,32652.37,Credit Card,3
ORD000241,2023-08-17,Alicia Roberts,India,East,Katherine Stevenson,Groceries,Milk,1,4691,0.28,4691,3377.52,322.7,Debit Card,3
ORD000242,2023-12-14,Dennis Butler,India,West,Michael Holland,Clothing,Kurta,15,9842,0.08,147630,135819.6,10997.84,Credit Card,5
ORD000243,2024-12-03,Stanley Martin,India,Central,Jennifer Gonzales,Furniture,Wardrobe,8,5019,0.17,40152,33326.16,4760.16,UPI,4
ORD000244,2025-05-13,Howard Brown,Canada,North,Samantha Anderson,Clothing,Kurta,16,5855,0.01,93680,92743.2,15857.28,Credit Card,3
ORD000245,2025-06-30,Amy Goodwin,India,West,Summer Arias,Clothing,Jacket,10,5711,0.1,57110,51399.0,16276.14,Cash,1
ORD000246,2025-09-13,Mary Miller,USA,East,Stacy Good,Electronics,Headphones,3,7109,0.15,21327,18127.95,3374.74,UPI,4
ORD000247,2025-08-07,Ashley Durham,India,Central,Christina Becker,Electronics,Keyboard,10,6170,0.13,61700,53679.0,4164.29,Net Banking,2
ORD000248,2023-04-18,Leslie Diaz,India,North,Barbara Sheppard,Clothing,Kurta,8,7329,0.03,58632,56873.04,5728.89,UPI,5
ORD000249,2023-11-28,Heather Romero,USA,South,Chelsea Ellis,Groceries,Milk,9,217,0.18,1953,1601.46,525.3,Credit Card,5
ORD000250,2025-07-22,Joshua Reyes,Australia,Central,Lisa Jordan,Electronics,Headphones,16,6998,0.21,111968,88454.72,6080.79,Credit Card,4
ORD000251,2024-08-24,Tracy Lambert,Australia,East,Pamela Mckinney,Clothing,Kurta,17,7325,0.15,124525,105846.25,11371.17,Net Banking,3
ORD000252,2023-07-21,Brittany Lloyd,USA,North,Lauren Raymond,Electronics,Monitor,17,1026,0.21,17442,13779.18,3638.59,UPI,4
ORD000253,2024-09-22,Nathan Davis,India,Central,Paul Johnson,Clothing,Jeans,3,8338,0.03,25014,24263.58,2877.07,Net Banking,5
ORD000254,2025-02-17,Joshua Martinez,Australia,West,Cassandra Ferguson,Groceries,Rice,18,7583,0.08,136494,125574.48,11480.99,Net Banking,4
ORD000255,2024-03-15,Shirley Fleming,USA,Central,Summer Arias,Electronics,Laptop,19,6183,0.2,117477,93981.6,29425.69,UPI,4
ORD000256,2023-07-12,Jason Cobb,Australia,West,Kelli Price,Electronics,Monitor,14,9196,0.29,128744,91408.24,14556.01,Credit Card,3
ORD000257,2025-07-30,Shelly Thornton,USA,West,Nicole Adkins,Sports,Dumbbells,5,5103,0.12,25515,22453.2,3936.26,Cash,3
ORD000258,2024-11-21,Steven Walker,USA,North,Lauren Raymond,Clothing,T-Shirt,12,2109,0.21,25308,19993.32,1344.73,UPI,3
ORD000259,2024-05-31,Robert Wise,UK,South,Cindy Spencer,Electronics,Keyboard,3,9997,0.23,29991,23093.07,2780.78,UPI,4
ORD000260,2023-10-03,Robin Evans,Canada,North,Jamie Griffin,Sports,Cricket Bat,19,2069,0.17,39311,32628.13,6357.1,Credit Card,1
ORD000261,2024-06-21,Jose Frazier,Australia,North,Brandon Hendricks,Sports,Cricket Bat,5,3030,0.02,15150,14847.0,4881.36,Credit Card,2
ORD000262,2025-09-03,Barbara Flores,India,North,Pamela Mckinney,Sports,Yoga Mat,19,6177,0.18,117363,96237.66,20562.55,Cash,3
ORD000263,2023-02-02,Kari Jackson,Australia,South,Sara Jones,Electronics,Laptop,17,3413,0.13,58021,50478.27,6568.98,Net Banking,5
ORD000264,2023-11-03,Tammy Jordan,UK,South,Kristi Miller,Clothing,Shoes,1,5543,0.11,5543,4933.27,412.73,Credit Card,1
ORD000265,2023-03-07,Brent Myers,Australia,Central,Lisa Jordan,Groceries,Bread,6,7977,0.28,47862,34460.64,10308.01,Cash,1
ORD000266,2023-09-29,William Scott,Canada,North,Gina Harris,Sports,Football,19,6806,0.22,129314,100864.92,13997.53,Debit Card,5
ORD000267,2024-06-12,Jessica Wright,Australia,Central,Jamie Griffin,Electronics,Headphones,7,7944,0.0,55608,55608.0,13935.46,Cash,2
ORD000268,2025-03-19,Katherine Anderson,UK,Central,Phillip Martin,Groceries,Snacks,1,889,0.0,889,889.0,50.26,UPI,1
ORD000269,2025-06-13,Donna Wiley,UK,Central,Christina Becker,Electronics,Monitor,4,6549,0.15,26196,22266.6,4161.59,Debit Card,4
ORD000270,2024-06-05,John Campbell,India,Central,Chad Zamora,Clothing,T-Shirt,17,9330,0.17,158610,131646.3,10452.78,Net Banking,1
ORD000271,2023-09-06,Amanda Anderson,UK,South,Susan Jones,Electronics,Monitor,3,9875,0.11,29625,26366.25,4380.77,Debit Card,1
ORD000272,2023-11-08,Colin Landry,USA,North,Michael Holland,Electronics,Monitor,3,3680,0.11,11040,9825.6,851.21,UPI,3
ORD000273,2023-05-27,Amanda Davis,UK,Central,Sara Jones,Furniture,Table,8,8378,0.16,67024,56300.16,6387.67,UPI,5
ORD000274,2024-06-22,Austin Kennedy,USA,South,Summer Arias,Clothing,Jacket,18,7317,0.19,131706,106681.86,18856.49,Cash,3
ORD000275,2024-07-12,Jesus Villa,USA,North,Susan Jones,Groceries,Milk,13,9437,0.02,122681,120227.38,27094.08,Debit Card,1
ORD000276,2024-06-15,Erica Brown,Australia,Central,Jessica Hodge,Sports,Tennis Racket,18,7925,0.07,142650,132664.5,46265.71,Net Banking,5
ORD000277,2024-06-19,Mark Ray,Canada,South,Pamela Mckinney,Furniture,Chair,19,9241,0.07,175579,163288.47,30075.88,Cash,1
ORD000278,2025-01-01,Amber Morgan,India,East,Kevin Kidd,Groceries,Milk,16,8648,0.0,138368,138368.0,45945.28,Cash,3
ORD000279,2023-12-30,John Davidson,USA,East,Mr. Nathan Hernandez,Electronics,Headphones,16,7288,0.03,116608,113109.76,31158.85,Net Banking,1
ORD000280,2025-02-07,Paige Harris,USA,South,Kelli Price,Electronics,Laptop,12,1534,0.07,18408,17119.44,5120.95,Cash,5
ORD000281,2025-03-19,Hannah Lamb,Canada,South,Katherine Stevenson,Electronics,Laptop,2,7789,0.27,15578,11371.94,665.91,Net Banking,4
ORD000282,2025-09-15,Melody Escobar,India,Central,Mark Green,Furniture,Table,16,7229,0.26,115664,85591.36,16545.89,UPI,4
ORD000283,2024-07-20,Andrew Gonzalez,USA,West,Cassandra Ferguson,Clothing,Jeans,11,6685,0.21,73535,58092.65,8413.91,Cash,4
ORD000284,2023-06-20,Heather Duffy,UK,South,Gina Harris,Groceries,Oil,3,8985,0.04,26955,25876.8,2011.43,Cash,1
ORD000285,2024-01-04,Gregory Mercado,Canada,East,Jamie Griffin,Clothing,Jeans,4,3691,0.23,14764,11368.28,3313.63,UPI,2
ORD000286,2024-12-02,Jacob Hart,India,North,Timothy Yates,Clothing,T-Shirt,13,6859,0.04,89167,85600.32,21053.75,Debit Card,3
ORD000287,2023-06-03,Anna Johnston,India,East,Teresa Kirby,Electronics,Monitor,18,406,0.18,7308,5992.56,1376.12,Net Banking,4
ORD000288,2025-03-29,Emily Wilson,Australia,South,Lauren Raymond,Sports,Cricket Bat,10,9143,0.16,91430,76801.2,24756.2,Credit Card,4
ORD000289,2025-08-18,Alexander Vargas,India,West,Gabrielle Mccullough,Clothing,T-Shirt,9,1482,0.03,13338,12937.86,3239.31,UPI,1
ORD000290,2024-03-04,Mary Davis,UK,South,Jennifer Gonzales,Groceries,Snacks,18,7558,0.02,136044,133323.12,28343.28,UPI,5
ORD000291,2024-12-12,Matthew Hardy,UK,South,Susan Jones,Furniture,Table,17,5344,0.13,90848,79037.76,15684.46,Net Banking,5
ORD000292,2023-10-04,Ian Marquez,Canada,Central,Jennifer Barry,Electronics,Monitor,16,2965,0.28,47440,34156.8,5215.82,Debit Card,5
ORD000293,2025-04-15,Karen King,Australia,West,Lisa Jordan,Groceries,Rice,14,8661,0.07,121254,112766.22,9133.8,Credit Card,5
ORD000294,2025-05-19,Tina Moran DDS,UK,East,Chelsea Ellis,Clothing,Jacket,14,4045,0.19,56630,45870.3,6433.14,Cash,4
ORD000295,2023-12-16,Donna Arnold,USA,West,Lisa Jordan,Sports,Football,18,1416,0.15,25488,21664.8,1782.17,Cash,3
ORD000296,2023-09-10,Sherri Mayo,India,North,Elizabeth Campbell,Clothing,Jeans,15,5313,0.21,79695,62959.05,5309.47,UPI,3
ORD000297,2023-07-13,Samantha Garcia,UK,West,Diane Webb,Groceries,Oil,1,2101,0.14,2101,1806.86,309.25,Debit Card,3
ORD000298,2024-11-16,Pamela Mcdonald,Australia,West,Kristi Miller,Electronics,Monitor,4,4159,0.09,16636,15138.76,2356.37,Credit Card,4
ORD000299,2024-12-25,Alice Brown,USA,East,Stacy Good,Clothing,T-Shirt,15,5872,0.28,88080,63417.6,6660.6,UPI,2
ORD000300,2023-11-22,Mr. Glen Roberts,Australia,South,Mitchell Boyer,Electronics,Mobile,9,1187,0.12,10683,9401.04,1355.87,Net Banking,4
ORD000301,2023-09-06,Henry Silva,Australia,North,Cassandra Ferguson,Furniture,Wardrobe,1,6290,0.14,6290,5409.4,914.64,Credit Card,2
ORD000302,2025-05-27,Samantha Brown,Canada,East,Samantha Anderson,Sports,Tennis Racket,10,1602,0.22,16020,12495.6,3539.32,Credit Card,4
ORD000303,2024-03-08,Nicole Lee,UK,West,Mr. Nathan Hernandez,Sports,Cricket Bat,1,4593,0.12,4593,4041.84,941.6,Debit Card,5
ORD000304,2025-02-17,Kelly Miller,UK,South,Phillip Martin,Groceries,Rice,13,6751,0.14,87763,75476.18,18849.91,Debit Card,4
ORD000305,2023-05-12,Michael Bentley,India,South,Sydney Kelley,Clothing,Kurta,20,3359,0.13,67180,58446.6,13243.68,Net Banking,3
ORD000306,2024-02-25,Kristen Willis,USA,East,Mr. Nathan Hernandez,Sports,Tennis Racket,15,8739,0.06,131085,123219.9,30488.65,Debit Card,5
ORD000307,2024-11-18,Timothy Moreno,UK,West,Gabrielle Mccullough,Groceries,Snacks,3,9937,0.11,29811,26531.79,8151.94,UPI,4
ORD000308,2024-05-18,William Lee,UK,South,Mitchell Boyer,Sports,Tennis Racket,10,5757,0.26,57570,42601.8,11379.78,Debit Card,2
ORD000309,2024-02-24,Laura Brady,Australia,South,Susan Jones,Groceries,Oil,20,7291,0.24,145820,110823.2,21791.39,Cash,3
ORD000310,2025-06-11,Daryl Moreno,USA,South,Brandon Hendricks,Electronics,Monitor,17,9227,0.07,156859,145878.87,36024.89,Debit Card,3
ORD000311,2024-03-20,Latoya Fisher,Australia,South,Chad Zamora,Clothing,Shoes,17,863,0.03,14671,14230.87,4915.04,Cash,3
ORD000312,2025-04-10,Jennifer Cabrera,Australia,North,Pamela Mckinney,Groceries,Milk,4,4633,0.0,18532,18532.0,6336.23,UPI,1
ORD000313,2024-12-29,Evan Benitez,UK,East,Pamela Mckinney,Electronics,Keyboard,11,564,0.05,6204,5893.8,579.92,Credit Card,4
ORD000314,2024-03-07,Lisa Peters,Australia,East,Barbara Sheppard,Furniture,Wardrobe,15,1707,0.13,25605,22276.35,2240.79,Debit Card,3
ORD000315,2025-06-28,Amanda Evans,India,East,Gabrielle Mccullough,Electronics,Mobile,16,3805,0.05,60880,57836.0,17749.62,Credit Card,2
ORD000316,2023-05-17,Michael Smith,USA,South,Jessica Hodge,Groceries,Rice,4,6457,0.25,25828,19371.0,4534.17,Debit Card,2
ORD000317,2025-02-09,Meghan Mclaughlin,India,West,Alexis Lee,Clothing,Jeans,10,8065,0.29,80650,57261.5,6737.81,Credit Card,5
ORD000318,2024-05-28,Stephanie Fields,India,West,Teresa Kirby,Furniture,Chair,12,7661,0.05,91932,87335.4,4882.55,Cash,1
ORD000319,2025-01-18,Eric Page,USA,East,Christina Becker,Furniture,Sofa,10,1126,0.15,11260,9571.0,3132.47,Credit Card,4
ORD000320,2025-08-28,Joshua Fuller,UK,South,Teresa Kirby,Clothing,T-Shirt,9,4980,0.11,44820,39889.8,2185.25,Net Banking,1
ORD000321,2024-07-22,Dawn Parker,Canada,West,Sydney Kelley,Groceries,Oil,13,7905,0.17,102765,85294.95,29789.34,UPI,3
ORD000322,2023-04-07,Daniel Thomas,Canada,Central,Jennifer Gonzales,Furniture,Sofa,7,803,0.3,5621,3934.7,715.45,UPI,4
ORD000323,2025-03-15,Brianna Griffin,India,West,Lance Arnold Jr.,Electronics,Headphones,9,7968,0.15,71712,60955.2,5456.9,Credit Card,4
ORD000324,2024-09-25,Joshua Wheeler,Canada,South,Denise Hester,Furniture,Sofa,9,2604,0.2,23436,18748.8,2173.6,Net Banking,3
ORD000325,2024-04-09,Howard Rodriguez,Canada,North,Denise Hester,Electronics,Laptop,6,2387,0.28,14322,10311.84,1417.49,Debit Card,4
ORD000326,2023-04-10,Emily Gardner,UK,North,Brandon Hendricks,Furniture,Table,18,9217,0.23,165906,127747.62,36454.05,Debit Card,4
ORD000327,2023-02-07,Kaylee Hancock,UK,West,Diane Webb,Electronics,Laptop,17,8249,0.15,140233,119198.05,23780.0,Net Banking,3
ORD000328,2025-03-16,Jason Baker,UK,Central,Lauren Jones,Furniture,Chair,15,7737,0.13,116055,100967.85,10844.47,Net Banking,5
ORD000329,2025-02-03,Mrs. Annette Johnson,Canada,South,Denise Hester,Groceries,Rice,1,5647,0.16,5647,4743.48,966.7,Debit Card,1
ORD000330,2025-09-27,Cheryl Casey,Canada,North,Lisa Jordan,Groceries,Oil,5,1333,0.19,6665,5398.65,1244.01,Cash,2
ORD000331,2024-05-16,Jessica Kim,USA,South,Phillip Martin,Clothing,T-Shirt,6,7712,0.06,46272,43495.68,7473.17,Net Banking,4
ORD000332,2025-04-04,Mary Jackson,UK,Central,Jennifer Barry,Groceries,Milk,4,4205,0.09,16820,15306.2,3937.8,Debit Card,1
ORD000333,2025-03-08,Mitchell Edwards,Canada,West,Cassandra Ferguson,Groceries,Bread,15,7664,0.17,114960,95416.8,30710.27,Cash,2
ORD000334,2023-07-21,Brenda Rangel,USA,West,Chelsea Ellis,Groceries,Bread,6,7821,0.18,46926,38479.32,10573.55,Cash,5
ORD000335,2023-02-01,Wendy Cox,Australia,North,Jessica Hodge,Sports,Dumbbells,6,762,0.17,4572,3794.76,308.76,Credit Card,4
ORD000336,2025-09-08,Natalie Clements,Australia,North,Jennifer Barry,Electronics,Keyboard,17,9168,0.12,155856,137153.28,31480.89,Net Banking,1
ORD000337,2024-03-17,Daniel Morgan,India,West,Chad Zamora,Electronics,Headphones,8,5647,0.05,45176,42917.2,6724.53,UPI,3
ORD000338,2023-05-05,Joseph Flowers,India,East,Chad Zamora,Clothing,T-Shirt,7,5591,0.21,39137,30918.23,9900.68,Credit Card,4
ORD000339,2024-04-20,James Mosley MD,USA,East,Brandon Hendricks,Sports,Cricket Bat,3,2058,0.27,6174,4507.02,1372.8,UPI,4
ORD000340,2023-12-09,Martha Butler,USA,North,Brandon Hendricks,Clothing,Jacket,13,3893,0.21,50609,39981.11,10596.74,UPI,5
ORD000341,2024-12-14,Michael Hernandez,USA,North,Lance Arnold Jr.,Sports,Football,14,3500,0.26,49000,36260.0,6448.89,UPI,1
ORD000342,2025-03-20,Karen Hendrix,Australia,South,Timothy Yates,Sports,Football,15,3363,0.11,50445,44896.05,9021.92,Credit Card,4
ORD000343,2024-07-30,Tracey Blake,Canada,North,Phillip Martin,Electronics,Headphones,13,9382,0.22,121966,95133.48,23161.73,UPI,3
ORD000344,2024-01-21,John Obrien,UK,South,Nicole Adkins,Groceries,Snacks,16,1506,0.11,24096,21445.44,2724.43,Cash,1
ORD000345,2025-09-20,Richard Greer II,India,North,Jamie Griffin,Electronics,Headphones,11,406,0.03,4466,4332.02,671.2,Debit Card,5
ORD000346,2025-05-29,Eugene Hill,USA,East,Mark Green,Electronics,Mobile,4,9835,0.22,39340,30685.2,2815.14,Net Banking,4
ORD000347,2023-08-04,Mario Lloyd,UK,Central,Jennifer Gonzales,Electronics,Laptop,4,8411,0.17,33644,27924.52,5461.6,Debit Card,1
ORD000348,2023-07-05,Jodi Stone,USA,West,Kelsey Perez,Furniture,Sofa,1,333,0.11,333,296.37,18.22,UPI,5
ORD000349,2024-09-08,Angela Brown,Canada,South,Nicole Adkins,Sports,Cricket Bat,15,7245,0.3,108675,76072.5,14162.6,Net Banking,5
ORD000350,2024-03-04,Gabrielle Ali,USA,South,Pamela Mckinney,Electronics,Monitor,20,455,0.2,9100,7280.0,1188.2,Credit Card,4
ORD000351,2025-03-18,Kimberly Harrison,India,South,Cindy Spencer,Electronics,Monitor,4,1444,0.22,5776,4505.28,1181.36,Debit Card,4
ORD000352,2023-03-01,Angela Smith,USA,North,Chelsea Ellis,Furniture,Wardrobe,8,6148,0.16,49184,41314.56,9126.29,Credit Card,3
ORD000353,2024-12-21,Timothy Reed,India,Central,Stefanie Garcia,Clothing,Shoes,19,2282,0.13,43358,37721.46,12122.5,Net Banking,2
ORD000354,2025-03-22,Antonio Gilbert,USA,West,Barbara Sheppard,Clothing,Shoes,3,5442,0.05,16326,15509.7,3214.78,UPI,2
ORD000355,2023-11-03,Andrew Sanders,Canada,North,Susan Jones,Sports,Cricket Bat,10,9328,0.1,93280,83952.0,23321.57,UPI,2
ORD000356,2024-06-26,Paige Hall,Canada,North,Lisa Jordan,Clothing,Kurta,20,5122,0.08,102440,94244.8,29485.08,Net Banking,4
ORD000357,2025-08-24,Mark Wood,Canada,Central,Kristi Miller,Groceries,Bread,4,2879,0.01,11516,11400.84,1813.3,Net Banking,2
ORD000358,2024-02-05,Tom Hill,USA,North,Mark Green,Sports,Tennis Racket,14,5637,0.04,78918,75761.28,7052.77,Cash,5
ORD000359,2025-07-07,Mary Carter,Canada,Central,Katherine Stevenson,Groceries,Oil,5,4840,0.25,24200,18150.0,5665.25,Credit Card,5
